出去旅游，让导游给拍一张全家福，结果……|5d675fd76c9f1_1.jpg
是时候告诉你的朋友，你有他洗澡的视频了|5d669030353cf.gif
几种让女生开心的方法！|5d65e08367194_1.jpg
得知前女友有了新男友是怎样的感受？ 哈哈哈哈猝不及防！|5d64fb9257e91_1.jpg
去旅游的时候你们都吃过哪些亏？|5d66237b52545_1.jpg
有哪些实用的「观人术」？ ​​​|5d669e6d9a0b7_1.jpg
马赛克颜色很配|5d677ece06eb7_1.jpg
这个绝对是亲爹！|5d6642245758a_1.jpg
反感亲戚的根本原因，说的太对了！|5d660eb2b2245_1.jpg
打牌关键是得有气势|5d66d3390b0c9.gif
帮这个老铁的孩子取个名字吧。|5d64c30c724ea_1.jpg
看看你能得几分？80分的先飘过—-|5d6615c81ac6c_1.jpg
在哪一刻你突然意识到自己长大了？|5d66a578195f0_1.jpg
别说知道了，就是见过的人都不多了吧|5d663c1892db5_1.jpg
我为什么要跟我的农村女朋友分手。|5d650380d850c_1.jpg
有理有据，这就是逻辑鬼才！|5d672e7b1b935_1.jpg
说真的，我有想过|5d65888c9d143_1.jpg
女孩，恋爱时请带上自己的钱包。|5d6739545e4bf_1.jpg
这梗有人来解释下吗？哈哈|5d67716ac8575_1.jpg
AirPods渐变色哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈有需要的吗|5d64ea30450a9_1.jpg
每个人的消遣方式都不一样，我是打游戏。姐夫们呢？|5d669c1b9f0b7_1.jpg
这超市欺负北方人没见过水果？？？|5d64c2a789b41_1.jpg
不就是卖一个海带至于这样吗？|5d6573d53ce01.gif
你听到过最漂亮的一句话是什么？|5d67497bd06ed_1.jpg
在死者手机里发现的最后一段录像|5d672b85d6553.gif
这样的大妈行为，你怎么看？|5d64db324c8f9.gif
老婆这眼神要多少赞才能原谅我。真是太不小心了！|5d65be6cd4e07.gif
看完觉得内容引起舒适……|5d64babaf400e_1.jpg
学霸与学渣的区别！|5d64c35e60066_1.jpg
如果躺着的是你，你第一句话是什么？|5d66ccdd10eae_1.jpg
你们男人一般对哪里比较敏感？|5d6715f7a3e94_1.jpg
我丢？！几个意思……|5d67168167953_1.jpg
哄女孩子技能get~|5d64b9e78d793_1.jpg
这是我见过最牛逼的演技！|5d65d06c856ef.gif
用一道菜证明你是哪里人？|5d66ef5432c2a_1.jpg
网恋被骗是一种什么体验？|5d656a6130a05_1.jpg
都说一切会好起来的，也许吧。因为生病住院，请假一天，公司把我开除了。父亲重病住院，没准哪天说没就没了。好不容易对一个人动心，别人让你喜欢上她之后就走了。想找朋友出来喝酒，可是开不了口，谁不是在为了工作，为了爱情去奋斗，只有我一个人坐在这个城市的角落。|5d667af0429ba_1.jpg
哈哈哈哈哈感觉很有道理啊！|5d64fa84ba75a_1.jpg
看到了么，吃素和游泳是减不了肥的！|5d6714f32c117.gif
结婚后你明白了什么？|5d64b184a7e6b_1.jpg
我和沙雕朋友的头像|5d6616c613d27_1.jpg
安全第一|5d667533921f2_1.jpg
总结的很到位|5d6675607b59a_1.jpg
自己挖坑把自己埋了|5d65a8059a639_1.jpg
终于知道我为什么不开心了…|5d660243d6c86_1.jpg
网上的招有时候不好使|5d66049fde4b0_1.jpg
这小孩太社会了|5d6639964cd63.gif
突然对生活失去信心你|5d65835d0ce10.gif
男生做什么会让女生不开心，男孩子好可怜哈哈哈|5d665857ab813_1.jpg
怕是喝了忘崽牛奶|5d64e835bad18_1.jpg
突然膨胀了！|5d64fb80a795a_1.jpg
俄罗斯人：你好啊，过来玩啊熊：不了不了...|5d64aadea66e6.gif
不愧是国宝，气质这块捏得死死的|5d656a9e8ef26.gif
新时代的节省就是这样的……|5d64cf0c00482_1.jpg
自以为很厉害的死去的队友语音指挥你时|5d651266ae9c9_1.jpg
世界上真有这种软饭狗吗|5d65c8b71b697_1.jpg
这只鸡聪明的让我有点措手不及|5d64c17bb0717.gif
和女朋友的俩室友那个了，好后悔，怎么办？|5d6509334fc65_1.jpg
你从小到大最不能接受的一样食物是？我是生姜|5d656253ca8a7_1.jpg
问下大家你们最想成为哪个动漫角色呢？|5d64efa15f230_1.jpg
一个人可以阴暗到什么程度？|5d656af61f50c_1.jpg
你过来呀！|5d648b6f9637b_1.jpg
这算趁火打劫吧|5d65ff998d5e0_1.jpg
网友：这种男人叫什么？|5d65ae8aa1e29_1.jpg
生活中有哪些残忍的真相 ！！！|5d6504008ef59_1.jpg
哈哈哈，太狠了|5d650b10f140c_1.jpg
哈哈哈哈哈哈哈哈，我也想知道  ！！！|5d6503cd42859_1.jpg
有没有一个笑话可以让你笑到窒息？|5d657455b851c_1.jpg
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈这差别也太大了|5d64ea7e3f103_1.jpg
不小心在室友抽屉里看到的，这是什么药？|5d64acf479c15_1.jpg
不会礼让行人是吧|5d650a600f0a6.gif
这爱情羡慕吗|5d65bc76a0318_1.jpg
求姐夫们看看怎么回复|5d651e6faa507_1.jpg
怎么感觉快递小哥是在喂猪似的。。。|5d657466209e8_1.jpg
？？？？？？？？ 感觉丝毫不影响阅读呢。|5d64de361b5e5_1.jpg
一楼，出来接你女朋友了|5d64fe5887d3b.gif
情不自禁的想说脏话|5d6559914c1aa_1.jpg
这个东西在你家用来装什么？|5d64deb4db819_1.jpg
面膜真的有用吗，有科学依据吗？|5d65978b9e545_1.jpg
刚被接纳成为联合国成员的西巴布亚新几内亚酋长，第一次盛装出席联合国大会，见多识广的美国人也懵逼了。。|5d652dcbac96e_1.jpg
这。。。真是太实在了|5d65099e744f0.gif
这是一条土土土土土土土味情话大合集！|5d64fb160b642_1.jpg
生活，处处是转折|5d64c1b1357d7.gif
起床的15分钟耗尽了我的能量|5d64ea413db48_1.jpg
淡淡忧伤|5d64a8cc901e9_1.jpg
这样就和谐了|5d650981c4c81_1.jpg
国外一位爸爸想知道雪有多深...|5d65097096edc.gif
转的弯好快呀|5d650d834e772.gif
霉得来起冬瓜灰|5d63fd9d83408.gif
比冬瓜灰还霉的叫：渣渣灰|5d63fe38a6e97_1.jpg
蛇：哪个帮我P成黑白照片，可以直接吃席勒种？|5d63fb2492d25_1.jpg
蚊帐:从此只能挂猫 不能防蚊|5d636430e198b_1.jpg
如果都在巅峰，哪个组合最残暴！|5d63e07ad5d46_1.jpg
新来的女同事，一张嘴毁了一张脸|5d60a7fa5e593.gif
被大三学生告上法庭的上海迪士尼，这次摊上事儿了|5d63358f8d0ed_1.jpg
我是来投诚的|5d60c6a05dcf4_1.jpg
曝光史上第一海王渣男：背着女友加了1088个女生...|5d638b254e992_1.jpg
哈哈哈哈哈哈哈太伤人了|5d647eb7e8e27_1.jpg
有人说，世界上最好的词就是虚惊一场|5d647f323e429_1.jpg
车擦这么干净也是没谁了|5d64804014bfe_1.jpg
“儿子，千万别帮老婆做家务！”|5d6480552d82f_1.jpg
医生 你回答问题前能不能先看看我的性别？？|5d64928a15818_1.jpg
什么是成功男人|5d647ce623315_1.jpg
老婆不在家的时候，鬼父们就是这样照顾孩子的|5d64c22f29046.gif
外国人在作死的道路上又迈出了一大步|5d64b2ae4e45a.gif
爸爸再婚后，我跟后妈的儿子在一起了。|5d64b37f5bf2d_1.jpg
人生处处有惊喜 ，哈哈哈哈刺激|5d6466b98ec73_1.jpg
日本顶级牛郎3亿豪宅曝光！月入千万住一晚40万的酒店，他凭什么？|5d641cc98f41a_1.jpg
这是当年我学轮滑的阴影……你们有吗|5d64899c6c6f3_1.jpg
我的妈这女的还有理了。|5d64b6a668b04_1.jpg
麻将输赢什么不重要 开心最重要|5d64d1a53872d_1.jpg
想不想要一个这样的狼男票|5d6485a604ca5_1.jpg
是他不懂，还是我没说清楚？|5d64c1c5ded8f_1.jpg
这个东西放水里，比禁止游泳的告示牌好用|5d64aecec1e2a_1.jpg
当你开心地出门后发现没带耳机...|5d64ab6c50a2b.gif
勒个是我运动生涯里面，受过的最重内伤，至今未愈|5d63fd6ee1ada.gif
你健身的目的是啥?|5d64c17ee4cc1_1.jpg
据说每个人家里都有可能见过的东西。|5d64c215a8ed4_1.jpg
网友：在女朋友床上发现的，有没有知道这是什么？|5d64b0cd81be2_1.jpg
姐夫们们，我这样对吗|5d60072c1cca6_1.jpg
这健身器材意义何在呢|5d62081627177_1.jpg
来自李荣浩的凝视哈哈哈|5d63aaea32c48_1.jpg
这种招人烦的人为什么女孩子还偏偏喜欢|5d63dadb4ad37.gif
看到我爹妈的结婚照，我开始怀疑人生了|5d6354bce8e3f_1.jpg
你才是一切的根源|5d63a426987da_1.jpg
厕所里放这个什么用？？|5d64a161c01b3_1.jpg
老是觉得有点瘆人，又说不出来哪里有问题|5d622baaed7e7_1.jpg
感受到了高人的气息。|5d63c6748730c_1.jpg
看着就疼！活该你单身|5d60e7e3559c8.gif
在羊肉摊吹蜡烛不丢人，羡慕这样的爱情|5d63c88f075d4_1.jpg
晚饭…….|5d60149a19abd_1.jpg
误会…哥，我真不是呼故意的，哎，哥…哥…|5d6249fc32d19.gif
化文、化武开饭了|5d627de2351e2.gif
惨不忍睹！|5d63643d27f51.gif
算不算本色出演|5d62128e8247e_1.jpg
如何降低网恋奔现的落差|5d621c45b4cc3_1.jpg
比大多数人都好|5d61ae0aef859.gif
一分钟快速画马教程，简单易学|5d622d4e6442b_1.jpg
不逼自己一把，你永远不知道自己的潜能|5d622bc04fcd8.gif
今天和朋友去爬山，路过一处貌似有人住的简陋围墙时我看见了这玩意儿    |5d622a67bf37f_1.jpg
究竟是什么原因，让孩子瞬间清醒|5d62125293e1d.gif
还以为有人在偷看我|5d6205a8afe6b_1.jpg
失恋一般的感觉|5d6201ee8cb9e_1.jpg
心态很稳啊 老哥|5d6201b4936aa_1.jpg
你们买过啥ZZ玩意儿|5d61fa54dbba7_1.jpg
强化版千年杀|5d61f92a5540b.gif
这玩笑开的|5d6368ce59c69.gif
这就是女方照片|5d6356ee9d702_1.jpg
农村孩子认识有钱老爸之后：改变一个人，7天就够了。|5d636db669f02_1.jpg
支了个损招|5d6126b194f81_1.jpg
王者荣耀表情包！|5d6376ddcef45_1.jpg
我怀疑你在开车？？？？？|5d61f0bac23fe_1.jpg
来吧！老规矩，一楼先选。。。|5d623011be44f_1.jpg
一盆学弟的衣服|5d622dc560f10_1.jpg
小区散步看到的，好奇是什么照片|5d62434bc8655_1.jpg
女大十八变！必须看到最后|5d61fb3eb1e6f_1.jpg
标题你们发挥吧|5d62818ca8e20.gif
一群武林高手|5d60d9a378017.gif
可爱的女生，滚蛋吧肿瘤君|5d635b0a4dcda_1.jpg
知道的已经开始变老了……|5d61517f7368c_1.jpg
事实证明人可以闲到什么地步！|5d6204f54ef02_1.jpg
今天抓的黄鳝，还咬我，不多说了油开了|5d600b88b260d_1.jpg
哪个高手帮我配一段《西游记》的BGM|5d6105c23aab2.gif
姐夫们，一人评论一句牛批的诗句。6不6全看jokes们的了|5d60b46e7d518_1.jpg
鞭炮 :  他先动手的|5d60c5acef4c1.gif
男厕所里一些女人看不到的标语|5d61f903dd4bb_1.jpg
因为一个屁，我和男朋友分手了！|5d62347dbe89f_1.jpg
老子差点儿就信了|5d6105206da01.gif
我不知道你在说什么|5d60cb9d8124e_1.jpg
这么惊奇的骨骼，不练《葵花宝典》真勒阔惜了|5d61061783780.gif
一个有故事的门|5d624a134b833_1.jpg
好漂亮啊，后面的大师也动了凡心|5d6295399115c_1.jpg
某清洁阿姨把手碰倒的手办接回去|5d620943ec05a_1.jpg
舔狗好开心|5d615298093b4.gif
相亲推销常用词汇 望周知|5d620e6a5312e_1.jpg
脾气太大，必须发泄出去|5d629806f0661.gif
我怀疑他们三个有病 但是我找不到证据|5d61fecd2a0c1_1.jpg
善了个哉的，悟空！给我超度它！|5d62929199602.gif
这玩意儿还需要摸牌？|5d62091c3a7c1.gif
对不起大家，以前打轻了。|5d607f61291c0_1.jpg
职业歧视绊倒了很多人，倒在父母怀里啃老，职业歧视建立起的自信，源于自卑和无知。|5d5f79d0234cf_1.jpg
挺正常一件优衣库夹克，穿到公司来同事们说像李云龙。 ​|5d61fce7ca5a9_1.jpg
你根本想象不到，烧烤摊上居然还有这些“下三路”！今天晚上快去尝一尝~|5d5fb5db0027d_1.jpg
女朋友在我胸上画猪！！|5d61f7326eb83_1.jpg
这个是真理 不接受反驳|5d61ff000bf07_1.jpg
急！！！！|5d5fb2b5bede2_1.jpg
年薪二十万的男生是什么水平？|5d5c51d0aa15f.gif
开始还以为是个写意油画...倒过来看原来丫是翻车了|5d5ea37153a4f_1.jpg
他们说这就是人生，试着体会，试着忍住眼泪……|5d5c44f5f2519_1.jpg
哪吒看了都心动|2b40ddaec54d11e9ac0b1866daeb0df1_1.jpg
谁吃？我敬他是个汉子.....|5d5e261a24553_1.jpg
你爸呢？|5d5ea10476fcb_1.jpg
如果我掉进水里，你的职业能为我做什么|5d5eb066ece47_1.jpg
我可以一口吃一整个榴莲|d5eb6efac54c11e9ac0b1866daeb0df1_1.jpg
为什么一些中国男性表示更希望生女儿？|5d5f4f5b6d10a_1.jpg
父母秀恩爱，我选择狗带|5d5e5fe6e9ec6.gif
为什么，我看见的汉服小姐姐是这样的。|5d5df4d19dbce_1.jpg
现在网恋这么严格吗，他为什么要删我？|5d5f60e6078f4_1.jpg
河马袭击饲养员！太可怕了！！|5d5e8c0839821.gif
单身30多年，就指望你过过瘾，想跑，没门！|5d5f62b069679_1.jpg
老婆送来的爱心便当，记得吃前摇一摇。|5d5ee3417c338_1.jpg
新能源汽车|5d5e1cfab2982.gif
扮猪吃老虎|5d5ebe4c859e3.gif
这是你从未见过的开瓶盖版本.......................................|5d5f37895405c.gif
猫喜欢乱尿尿，被主人训斥后，它竟乖乖跑到马桶上尿，哈哈........|5d5ec3da59f09_1.jpg
智商需要交税|5d5e586ee36c1.gif
感受一下无声的防盗系统！|5d5f785ab0544.gif
这种人你们那里叫什么？|5d5e6e4c71706_1.jpg
是不是少了什么？|5d5e81b7b1d1e.gif
“朋友说这家温泉有很多比基尼”今天悄悄自己来的！呵呵……！|5d5e22937b06a_1.jpg
呼，姐夫们我回来了！当你看到菜虚鲲的时候|5d5f389bce5f6.gif
网上一个弟弟的搜索记录，暴露了二胎家庭不为人知的秘密！|5d5e2c74d086e_1.jpg
我酸了。。。。像极了厮守一生的爱情|5d5e0b4a19d76_1.jpg
长得胖却很漂亮是种怎样的体验？|5d5c5f93ceaa9_1.jpg
想问姐夫们一个问题。在不得姐上爱开玩笑，充满正能量，有正确三观的你们生活中也会独自难过，迷茫，自卑，懊悔吗？|5d5ecc7b022c9_1.jpg
有一个不会拍照的男朋友是怎样的体验。。。|5d5ecfaebdc6f_1.jpg
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈大家都是邻居嘛|8bfd0242c48711e9a43190b11c479401_1.jpg
我心动了|54ec19f6c54e11e991b2842b2b4c75ab.png
不要养猫了|5d5e63c46cb61_1.jpg
那些被拐卖的孩子被找到以后都过得怎么样了？|5d5e80c831168_1.jpg
梅姐告别演唱会《夕阳之歌》致辞，听着歌，看着这段话，很感动|5d5e100408f73_1.jpg
非常严谨的汽车安全测试，完美贴近生活！哈哈.....|5d5e8d0c5592a.gif
外卖小哥无所不能|5d5e5c8abde7e_1.jpg
#人到底可以有多无聊#完了，我每一件事都做过！姐夫们呢？|5d5eda5696f1b_1.jpg
当一群蠢萌的企鹅遇到一根挡路的绳子……卧槽，配文毫无违和感。|5d5d4cf412029.gif
全网嘲的让我莫名想去看看了|5d5cdf005209c_1.jpg
气质啊|5d5d14f0d6a57_1.jpg
宝宝：这特么是人干的事吗|5d5b8cec0d87b.gif
男朋友的迷之审美品味|5d5b6da1f2e99_1.jpg
才25，怎么啦|5d5cf4a876ca8_1.jpg
完了，原形毕露了|5d5be86b0bd4d_1.jpg
在家打扫卫生把我爸十几年前藏的3200元私房钱给扫出来了，这个去银行还能兑吗 ？|5d5c264514601_1.jpg
因为女朋友在我父母面前特别懒吵了架，是谁过分？ ​​​​|9c1d6f34c31c11e99b861866daeb0df1_1.jpg
我骑了这么多年的自行车也不知道这个有什么用…… ​​​​|0b9275b4c33411e986fc1866daeb0df1_1.jpg
泰国灵魂画家之手的漫威角色|5d5b88ffaf740_1.jpg
你到底得罪了谁！|5d5cb10dec11b_1.jpg
这核桃够硬|5d5c1c6e28f2f.gif
学水墨画三年了，老师说已然有了大师的风范！不知姐夫们认同吗？|5d5d52e842c24_1.jpg
拳头貌似很喜欢这个姿势啊|5d5d480a81dd5_1.jpg
在想什么，在做什么。累不累呢。|5d5d9f19d235f_1.jpg
就问你们怕不怕|5d5dc3f2177cb.gif
一呆！呀灭跌！！！|5d5ddc6865868.gif
北辰天狼刃|5d5cbe3cced5f.gif
你在飞机上遇到过哪些奇葩事？|5d5c223132ed8_1.jpg
同一个世界，同一个梦想|5d5bd432c163d_1.jpg
现在好像过了写情书的年代了……|5d5b41b9a415c_1.jpg
俄罗斯一名母亲日前将女儿吃饭的画面上传到网络，她的女儿与一般小朋友不同，小baby天生没有双臂，她努力尝试用脚夹住叉子吃饭，不断尝试终于成功|5d5d07c28cb88.gif
第一次见面的相亲对象说我穿短裙是为了勾引他...|5d5c2b038f4b9_1.jpg
你有没有在一瞬间认清一个人？|5a3c189cc31511e9b2171866daeb0df1_1.jpg
这是我看过最长的自拍杆|5d5cccd5640a3.gif
到胳膊腿....姑娘这腿咋还一会粗一会细的？要不带你去医院检查一下？|5d5c2c6420aa3.gif
长颈鹿打架见过没？我还是头一次见|08c4585cc31b11e99fa11866daeb0df1.gif
未知的世界总是恐怖的……|5d5b566363463.gif
做饭也需要艺术|5d5ce67fc4f0c_1.jpg
画红线的部分，扎心了|5d5e16ef8e52e_1.jpg
最近手头缺钱，忍痛割爱，转让心爱藏品陶俑一组，姐夫们开个价吧！|5d5d36658624d_1.jpg
再给大家来个绝活训狗|5d5de70ac18fc.gif
这个适合朱一旦，自然风|5d5cbef8f3a72.gif
囧|5d5d0679728f3.gif
学生时代的友谊 ​​​​|2bee1828c31511e9b2171866daeb0df1_1.jpg
如果把你的人生拍成一部电影，你会取什么名字呢？|5d5d3aaa27468_1.jpg
最近国外一项实验表明，男性站着尿尿真的超级不！卫！生！！！许多男网友也站出来现身说法，是个男人就坐着尿尿吧……！！！|5d5c46e7221fb_1.jpg
你们是永远无法理解，我这种，穷得只剩钱的人的痛苦|5d5be7a69b4b9.gif
男生理发vs女生理发|5d5cc158cb202_1.jpg
在逛贴吧，突然发现这个帖子！|5d5d3da6e455d_1.jpg
感觉学会了|5d5d26009d95f.gif
女人要的完美身材|5d5ca7242ae06_1.jpg
就是这么牛|5d5c8e61a60b8_1.jpg
老妈给网友从老家带回来的东西……最后一个过分了！|7136b054c2eb11e99b861866daeb0df1_1.jpg
传说中的核武器|5d5bf297c7213.gif
姐夫们，这波操作怎么样？|5d5b617c28e30.gif
下次衣服不借大胸的|5d5c90f7eb53e_1.jpg
医院真是个神奇的地方，姐夫们有料的都来讲讲|5d5ccaf572773_1.jpg
上厕所忘带手机的你....................................................|5d5c2c2527833.gif
兄弟已经尽力了，不知道拍照的新郎能看懂不|5d59f76d3203f.gif
会不会被打死！|5d5c9a344abad.gif
收费员：这货怕不是得个瓜儿哟？|5d5ba1579c0a6.gif
我说这个上热门没有意见吧|5d5becda6ddf7.gif
▼几个月没有来过，然后发现老婆出租房有这个，是什么啊？.................|5d5c2b6a33914_1.jpg
你们认为什么样的菜是真正的米饭杀手？|297d73dac33411e99fa11866daeb0df1_1.jpg
开学前＆开学后|5d5b93f8d87cc_1.jpg
女朋友请我和我寝室的另外七个室友吃火锅，女朋友让我再加点菜，大家帮忙看看还缺什么|7a1efa36c31411e99fa11866daeb0df1_1.jpg
今年23，想找个对象，我估计很难找到吧，|5d5b7c0ec6f38.gif
爱情来的太快就像龙卷风|5d5abe933b27a.gif
给大家表演个绝活|5d5cc4e975d4d.gif
渡劫成功飞升的树|5d5a9bd80b14a.gif
干啥都离不了绿色|5d5cb11c9ded6.gif
卡车：你就高兴吧，我在往边上挤一下就把你就地伏法了|5d5cbdb2658ab.gif
小雨真是懂事的好儿子|5d5367c66aa73_1.jpg
真的像，哈哈哈|5d5c29238fbc1_1.jpg
瞄的真准|5d5cb0d958226.gif
单身如我 不过我不会酸 因为我已经成醋了|5d5a76bfa88cd.gif
有礼貌|5d5bf4c0147e2.gif
吸口纯氧。|5d5b550f2adea.gif
开着百万豪车，泡着澡，吃着西瓜，还有室外花园，土豪不过如此|5d59ff55d172b.gif
即日起，在成都李扯火处报名，组团去前往巴塞罗那，名额有限，先到先得|5d5b2c186cbb5_1.jpg
勒个巴适喃？哪儿阔以耍一盘喃？|5d5bf79f3f0e0.gif
怎样确定你的女朋友（男朋友）是适合结婚的对象？|5d598e1ca32b7_1.jpg
沙雕翻译，好像也没什么毛病！！|9213d7e0c32a11e9bfdad4ae5296039d_1.jpg
过于沙雕 ​​​​|4e12d4d6c32711e99b861866daeb0df1.gif
王者里面骂人不带脏字 了解一下～|5d5bf9eee3f64_1.jpg
我要是有女朋友，我会让她求我放过她|5d5bbf6229dd0_1.jpg
活该你龟儿的出场费最高|5d5bbbb0673fa.gif
开心的像个孩子|5d59efaa207cc.gif
你有没有经历过绝望……|5d5a1af44ddd9.gif
34岁小伙口述：加班胸口疼了一下，离死亡竟这么近！|5d5b6525aa5d9_1.jpg
远亲不如近邻，这么热的天摊主相互泼水降温，人间还是真善美多一些|5d5b8f3b509ae.gif
没错，是亲爹了 ​​​​|3d6c1b78c2f611e99fa11866daeb0df1_1.jpg
人际交往中常见的潜台词 ​​​​|5fed1636aac611e98f99842b2b4c75ab_1.jpg
我女朋友每天都这样，找各种方式叼我，正常吗|5d566c424d06d_1.jpg
在动物园发现了一只害羞的小家伙|5d57d80d6ddfe_1.jpg
这是谁干的？！ 你们觉得哪个英文名赢了？！我投6号WIFI。|5d56b7fa3eb45_1.jpg
这也太准了吧！|5d5683b7ba0e5.gif
等做完这一百件小事，我们就结婚。|5d56c8b308beb_1.jpg
当你在等对方回消息时|5d56bfb27ee0e_1.jpg
算豪宅的风水|5d56b62c82aa3_1.jpg
交了钱还得出力，好麻烦啊……|5d562a8380cdf_1.jpg
这是有预谋的？|5d58bc10118de.gif
男人也有生理期哦，快来看看他的生理期是什么时候吧|5d580d9ae2426_1.jpg
万物皆可天妇罗|5d563e45948c8_1.jpg
敢怒不敢言|5d561ea1b08f7.gif
还是小情人对我好，让我过上了珠光宝气的生活|5d55fba727dda.gif
掀起猫头鹰的裙子 你会发现她的大长腿|5d581ff04dad4_1.jpg
我说这只是一位20多岁的程序员你相信嘛|5d5788cd94b4c.gif
大连台风海边拉的线，哈哈哈哈他还是个孩子啊|5d58295a92501_1.jpg
【72岁老人每天用头撞树 称在健身已坚持18年】武汉一位72岁老人有一个独门健身秘诀，他每天都要出门去找一棵树来撞头。老人称，这项“健身”运动自己已经坚持18年了，这样撞头可以把脑细胞撞活，预防老年痴呆……|5d5893c26fe48.gif
有没有喜欢钓鱼的姐夫，一起来啊|5d57bb34ef0a4.gif
绿泡泡果然没有让我失望。|5d56865a48cc2_1.jpg
谁发明！我**谢谢你啊，以后和妹子掰手腕手都摸不到了.....|5d5762c33d956.gif
近不近视的真的重要吗？我感觉我就是个瞎子|5d56383281a49_1.jpg
